customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
12892,57.0,Male,West,Secondary,Unemployed,749902.724216467,265355.8291321443,Car,692.6000536893329,2,130,0.4976579174908482,2020-12-31,0
12893,24.0,Male,West,Secondary,Salaried,550585.6401410098,386764.8166506026,Car,752.3567732498215,3,76,0.20731865997752374,2020-06-24,1
12894,50.0,Female,North,Graduate,Self-Employed,931556.0367197124,346193.05645325925,Other,490.4099927858502,6,104,0.2587678467827007,2018-03-04,1
12895,,Female,East,Secondary,Self-Employed,165206.81115554052,216887.40795381146,Home,632.2030347431942,2,100,0.13628814821020746,2021-04-01,1
12896,39.0,Female,West,Graduate,Salaried,530164.7873611739,473289.54538601055,Car,677.4530294305728,2,184,0.6678847065242047,2019-07-04,1
12897,52.0,Female,North,Primary,Unemployed,693198.069194578,156496.09150053022,Education,677.0330953072862,1,98,0.6632752732706759,2021-07-24,0
12898,29.0,Female,West,Post-Graduate,Salaried,356112.13409715693,386765.94095324806,Other,850.0,2,128,0.5820035223477107,2022-05-06,1
12899,32.0,Female,West,Graduate,Salaried,826264.9786153291,380171.8009010132,Other,665.3585824417906,3,65,0.5370402262098724,2020-07-02,0
12900,31.0,Male,West,Secondary,Unemployed,818092.5048422872,459688.96304775006,Car,557.1933449906679,2,68,0.4051927109335759,2019-02-06,1
12901,36.0,Male,North,Graduate,Salaried,,462629.9833124283,Education,,3,153,0.8605068717452357,2022-03-10,1
12902,21.0,Female,South,Graduate,Self-Employed,1262222.5037975665,272708.62981759367,Business,809.1260137484269,4,184,0.740416984820554,2023-03-29,1
12903,41.0,Male,West,Primary,Self-Employed,320548.0436178997,304918.6406263417,Other,519.8289785977937,1,99,0.826097385739871,2019-10-28,1
12904,50.0,Male,West,Primary,Salaried,263403.93827931106,294868.27770725643,Car,703.4139102423619,2,63,0.34932743511698716,2022-04-05,1
12905,33.0,Male,South,Primary,Salaried,481441.4918313217,561836.2250114345,Car,652.8520219454655,2,56,0.8826269499581849,2020-03-03,1
12906,54.0,Male,West,Graduate,Salaried,647572.9645034069,397646.6718552132,Home,554.7110743323914,2,189,0.23228023880034634,2022-02-11,1
12907,24.0,Female,East,Graduate,Self-Employed,196688.71096055856,456566.4788080852,Home,586.148305653764,4,155,0.14501802623286136,2021-05-18,1
12908,48.0,Female,West,Secondary,Salaried,754813.4800579698,262342.58984645817,Business,809.1627393109684,3,55,0.35587236650263465,2019-04-09,0
12909,58.0,Female,East,Primary,Salaried,1215073.3794627178,130997.12283360443,Business,727.2624020924337,1,127,0.2610295299946118,2018-09-02,0
12910,51.0,Male,South,Secondary,,251747.24532919173,159679.65277665944,Business,692.5160090434199,5,131,0.5140188193152179,2019-03-05,1
12911,47.0,Female,North,Graduate,Salaried,649104.211187518,451874.72507586505,Business,500.81021530898335,3,163,0.38015941129575515,2021-06-25,1
12912,25.0,Male,South,Graduate,Self-Employed,839488.1391000483,190258.62204886362,Car,717.4262011287219,6,27,0.2373968891709713,2020-08-11,1
12913,45.0,Female,West,Post-Graduate,Unemployed,,779273.2586533631,Car,761.6296628678272,4,58,0.775406654796981,2020-02-25,1
12914,,Female,East,Secondary,,1139601.4550695007,239152.55680820058,Car,513.4121843342207,0,119,0.5063764169346612,2018-02-17,1
12915,53.0,Male,North,Secondary,Salaried,482656.05312335014,352681.992242828,Education,,1,144,0.1876239506990583,2018-01-14,1
12916,24.0,Female,West,Secondary,,,352411.73858093476,Business,750.8144569386945,2,167,0.16026649884779243,2019-01-26,0
12917,,Female,North,Graduate,Salaried,584934.1798540349,326921.70818113926,Education,737.3307700214729,1,106,0.4065443608873739,2022-11-23,0
12918,40.0,Male,North,Primary,Unemployed,472445.0815320575,117018.0056832605,Other,713.9970710570107,2,162,0.8263863273752133,2019-11-09,0
12919,54.0,Female,West,Secondary,Salaried,1069783.8078578506,337163.0098749668,Other,654.4394923098913,0,34,0.5063999196761347,2021-02-10,0
12920,46.0,Male,South,Graduate,Salaried,508070.86765469715,335849.9704242437,Car,758.5661985632173,2,164,0.21130831279626944,2020-12-23,1
12921,25.0,Male,West,Primary,Unemployed,867788.7930279172,255096.64892748863,Other,666.1260787382745,4,44,0.2973058208187003,2021-08-01,1
12922,55.0,Female,West,Secondary,Salaried,476832.1041077258,577719.9576381327,Car,705.2517714624084,2,116,0.13958390881388372,2021-01-15,1
12923,48.0,Female,South,Graduate,,281487.09292783216,50714.30894123306,Business,684.3289722181794,1,91,0.7654722276072085,2019-05-10,0
12924,49.0,Female,East,Primary,Salaried,282187.2326825529,73309.12835001503,Education,543.6850459159787,1,130,0.8568418176497667,2020-01-16,1
12925,29.0,Male,West,Secondary,Unemployed,776402.7132679195,413056.3790440719,Car,557.8372817586533,2,167,0.16225104669320603,2018-09-06,1
12926,58.0,Male,North,Secondary,Self-Employed,334018.39883487264,286929.87801487284,Home,504.80007767671975,2,23,0.23838479184405728,2022-07-07,1
12927,,Female,West,Secondary,Salaried,547478.1981063763,168014.89100340602,Home,611.7630559716257,0,172,0.23685512246330812,2021-06-03,0
12928,39.0,Male,West,Primary,Self-Employed,437610.6049318592,329252.4280790868,Business,731.1847207640279,1,43,0.7429649633786484,2021-04-21,1
12929,64.0,Female,North,Post-Graduate,Salaried,380299.94920279627,443906.5849986343,Education,,3,152,0.7714178412182667,2018-03-22,1
12930,31.0,Female,South,Primary,Salaried,410783.68062441936,55369.92687495425,Car,646.7511083614977,2,16,0.4354189510324724,2023-05-19,0
12931,22.0,Female,East,Graduate,Self-Employed,651816.7523859751,408430.8176650954,Business,785.8892647155383,5,150,0.8754642518810857,2022-12-16,1
12932,64.0,Female,East,Primary,Self-Employed,,349624.0193152301,Education,619.6709659899392,3,177,0.30758140725968275,2019-01-21,1
12933,64.0,Male,North,Secondary,Salaried,,265577.16592971876,Home,705.8918147259196,2,197,0.5200961706240455,2021-01-21,0
12934,29.0,Male,South,Primary,Salaried,,336840.58294786426,Car,615.9078827163241,2,43,0.8970307835746449,2022-09-26,1
12935,41.0,Male,West,Primary,Salaried,308145.64104294236,339371.2522112431,Education,500.2596577414812,2,22,0.7616830693749183,2019-04-11,1
12936,44.0,Female,West,Primary,Self-Employed,238998.66081249586,382478.830731379,Other,574.7452591615767,0,13,0.48974773005786953,2019-05-02,1
12937,54.0,Female,West,Secondary,Self-Employed,667292.615285562,152236.91300377704,Car,572.0828511121794,3,150,0.18682048166330123,2018-04-16,1
12938,42.0,Female,West,Graduate,Self-Employed,965975.1869056001,463120.9771077124,Other,507.8496163384025,3,57,0.8234816224183433,2022-06-24,1
12939,23.0,Female,West,Primary,Self-Employed,566089.6670462104,448848.3250005811,Business,634.7861433446328,1,117,0.5337006512818945,2018-02-05,1
12940,32.0,Other,North,Post-Graduate,Self-Employed,709221.3311588551,453265.0483484638,Education,575.7911171629684,3,150,0.3466779671604987,2019-11-27,1
12941,48.0,Male,West,Secondary,Self-Employed,734711.1407044186,50000.0,Education,799.749939713264,3,102,0.46097501290253395,2018-05-29,0
12942,50.0,Male,West,Secondary,Salaried,785299.2523180633,471655.58110429137,Education,,3,42,0.348742578201784,2022-10-27,1
12943,46.0,Male,South,Secondary,Salaried,349106.6961690275,244679.51675612447,Education,566.293635188094,4,32,0.5408443926158216,2019-07-29,1
12944,41.0,Female,West,Secondary,Salaried,998364.1798899863,379613.81319367513,Car,541.2061979175451,3,76,0.31834863785698825,2019-01-21,1
12945,48.0,Male,East,Graduate,Salaried,516509.46868653205,50000.0,Other,537.8325761483131,3,169,0.45678684882187326,2021-11-07,1
12946,46.0,Female,North,Graduate,Self-Employed,,197522.95774455875,Other,737.7634951909628,1,192,0.441008210441026,2018-07-21,0
12947,53.0,Female,North,Secondary,,562506.2759379599,426057.42709435103,Business,746.5061070033092,2,12,0.5928553628231,2019-10-17,1
12948,41.0,Female,North,Secondary,Salaried,488630.5987810627,378899.24773636827,Business,450.2969286217276,4,149,0.1113328152256635,2019-03-22,1
12949,55.0,Female,East,Graduate,Unemployed,834892.0719236655,138006.3109240305,Education,850.0,2,133,0.5790009594776513,2021-07-15,0
12950,54.0,Male,West,Primary,Salaried,758777.6933252884,402027.99973392626,Home,657.6961143522949,3,65,0.5744910209320601,2018-09-16,0
12951,61.0,Male,North,Secondary,Salaried,100000.0,177578.2921723066,Home,752.2228044324153,2,42,0.41383062518230984,2018-09-11,1
12952,,Female,East,Primary,Self-Employed,704789.3642239799,260088.28642203807,Education,569.755332704296,0,41,0.29751951241705465,2023-04-08,1
12953,31.0,Male,South,Secondary,Salaried,1124406.1540941214,124480.9818951728,Other,551.5749835853876,1,154,0.7714010620041614,2021-07-12,1
12954,43.0,Male,West,Primary,,646433.8946612994,351502.4677863642,Business,,2,189,0.3758267373302969,2019-03-06,0
12955,42.0,Female,East,Post-Graduate,Salaried,472293.65474341327,463102.71163747215,Car,687.5192324907254,1,82,0.3493835392556942,2022-04-27,1
12956,,Male,West,Graduate,Unemployed,504135.99454472726,432745.7316220434,Home,671.8954521018065,0,14,0.4705335717712581,2019-12-15,1
12957,25.0,Female,South,Graduate,Self-Employed,459518.72718683595,163845.5879532358,Business,766.9409187433972,1,30,0.32239188664293206,2020-11-20,0
12958,64.0,Female,East,Secondary,Salaried,,293072.9398430886,Home,473.1586526225865,1,12,0.764610673982818,2021-04-03,1
12959,31.0,Male,West,Graduate,Salaried,553830.3381433577,64114.564108806255,Other,740.7079387547789,2,126,0.551958474007206,2020-02-18,0
12960,50.0,Female,East,Graduate,,552695.001744047,504651.37401754013,Other,701.390548926233,5,46,0.7035032906443496,2022-09-21,1
12961,35.0,Male,North,Graduate,Salaried,750040.746156285,302863.4394758945,Education,681.2132973019351,0,44,0.6963058117954971,2018-10-10,0
12962,47.0,Female,West,Primary,Unemployed,469377.7367067891,397498.6305815334,Education,515.2923760202863,2,42,0.7305658479980334,2020-07-30,1
12963,55.0,Male,East,Post-Graduate,Salaried,1102731.4148607815,329872.34098231967,Home,570.1529788650935,2,191,0.7953646795413597,2018-03-11,1
12964,53.0,Female,North,Secondary,,365823.60817473347,206082.3230827743,Home,713.7885374043886,3,12,0.8355711698622669,2021-06-12,0
12965,,Male,South,Post-Graduate,Self-Employed,636815.2369219933,216920.44077217276,Business,404.3869269878696,2,185,0.40688724930079834,2021-01-22,1
12966,36.0,Male,West,Primary,Salaried,413106.80588406505,368361.6333729569,Education,460.3449387746292,3,155,0.45497400901278817,2018-10-26,1
12967,54.0,Male,West,Secondary,Self-Employed,465333.2312628083,545537.2222114151,Other,695.9520773694811,1,140,0.14004711607955908,2020-03-23,1
12968,22.0,Male,South,Primary,Salaried,530135.0398934798,248567.1465679271,Business,706.2324541170757,0,102,0.8405651020882443,2023-04-22,0
12969,55.0,Male,North,Graduate,Self-Employed,650953.3073307204,476122.34208316123,Business,575.4857830984337,1,110,0.5697161676835912,2020-03-28,1
12970,60.0,Female,South,Secondary,Self-Employed,800725.550420755,438402.9325467857,Car,,3,142,0.6698515826478001,2021-07-09,1
12971,48.0,Female,West,Graduate,Salaried,483588.41473565635,252095.50164604164,Other,745.1396088700403,4,18,0.4488042037898401,2018-05-21,1
12972,59.0,Male,East,Graduate,Self-Employed,225793.65060477285,465026.6084825612,Business,738.6841302544599,1,25,0.479078335593619,2021-06-07,1
12973,,Male,North,Graduate,Salaried,942409.2430738676,452889.34521070326,Car,616.0259665463801,1,100,0.534541161955017,2020-02-19,0
12974,,Female,North,Graduate,Salaried,355714.43613595306,50000.0,Education,527.1772750994289,2,82,0.7362854239343591,2021-07-10,1
12975,40.0,Female,North,Graduate,Self-Employed,538377.3727034559,405241.78945003403,Other,797.510686860163,1,187,0.5903748727968011,2019-10-16,1
12976,21.0,Male,South,Graduate,Salaried,613786.0658967949,492078.35475796845,Education,521.3036747359268,0,194,0.7489682591481068,2022-10-03,1
12977,28.0,Female,South,Secondary,Salaried,574450.3108440768,124886.58975196045,Car,717.5961164680381,2,66,0.2733488300625747,2021-01-27,0
12978,43.0,Male,East,Graduate,Salaried,247018.25674647617,102949.07453625521,Other,770.0358167407741,1,116,0.26467108406268214,2018-10-30,0
12979,23.0,Female,East,Post-Graduate,Salaried,815513.0587501084,331193.9308492034,Home,649.3266223886734,1,95,0.2654508779484237,2021-07-10,0
12980,24.0,Male,North,Secondary,Salaried,100000.0,536795.0433300225,Home,591.130098160412,0,26,0.10387507767016357,2019-07-05,1
12981,45.0,Male,East,Post-Graduate,Salaried,,136805.83517289304,Home,488.5806855029083,1,74,0.24325091652459285,2022-09-16,1
12982,58.0,Female,South,Primary,Self-Employed,889092.2278322971,63318.762368060445,Business,656.2375815902548,2,66,0.1949975304838497,2018-08-01,0
12983,35.0,Male,East,Secondary,Self-Employed,825800.1051162948,231982.87188367374,Home,503.71590839542796,4,14,0.4630034881842785,2019-02-07,1
12984,41.0,Female,South,Primary,Unemployed,523940.30714229937,211078.71458538482,Business,680.6775772855328,4,159,0.20179257096888759,2022-07-17,1
12985,55.0,Male,East,Primary,Salaried,632352.0921914316,50000.0,Business,447.423931907467,2,138,0.43268134589337015,2021-07-30,1
12986,34.0,Female,West,Graduate,Self-Employed,432681.77346537134,212373.87725922384,Car,482.32298236393797,2,184,0.8996024921963286,2020-12-20,1
12987,56.0,Female,South,Post-Graduate,Self-Employed,617167.5064813141,352321.04133830185,Home,663.1494523456138,2,186,0.5026936435116167,2022-05-21,0
12988,32.0,Male,West,Graduate,Salaried,757289.1698021443,578438.933965015,Other,733.9665744032534,1,141,0.8397177360267735,2020-03-30,1
12989,37.0,Female,South,Post-Graduate,Self-Employed,,384240.55247905164,Business,621.5671442511467,2,159,0.6615266205822576,2020-10-16,1
12990,,Female,East,Secondary,Self-Employed,566428.067222453,420924.16479052894,Car,755.0710785906927,3,97,0.8154565841526805,2019-03-16,1
12991,29.0,Female,West,Primary,Salaried,480700.312014759,136753.0138857764,Business,593.9018292538713,2,192,0.6004645419638031,2020-06-28,1
12992,55.0,Female,East,Graduate,Self-Employed,893216.8300817893,285830.9195809184,Other,850.0,4,41,0.7480756350076055,2018-12-23,1
12993,,Female,South,Graduate,Salaried,364736.63452795515,266964.6128102921,Other,516.9199619658189,1,119,0.34224029010782236,2022-12-30,1
12994,35.0,Male,West,Primary,Salaried,756539.2680246467,348893.98195236473,Home,578.7050699541124,2,75,0.39752712706184645,2018-04-18,1
12995,38.0,Male,North,Post-Graduate,Salaried,,389514.8508303324,Business,785.1274538151221,2,109,0.868207847409794,2018-05-20,1
12996,53.0,Female,East,Graduate,,568934.6406364276,442929.9365424232,Other,624.1679425406,2,80,0.31402703484375705,2018-08-31,1
12997,26.0,Female,South,Post-Graduate,Salaried,764019.8490766382,304786.3832458311,Education,744.9633442652598,3,17,0.43709761422315807,2021-09-26,0
12998,47.0,Male,West,Secondary,Salaried,504003.102975422,221554.1030403418,Other,517.792069662817,1,45,0.6209270365386883,2019-08-29,1
12999,43.0,Female,East,Secondary,Self-Employed,625817.5971981589,483610.7082445716,Other,554.7494121891874,1,21,0.4139225555874636,2018-12-08,1
13000,47.0,Female,West,Graduate,Self-Employed,877775.9748308319,408770.1691440494,Business,709.7975128286889,3,165,0.116756028666945,2023-02-01,0
13001,54.0,Male,East,Graduate,Self-Employed,405757.3170091758,392721.29123448755,Other,506.2285869993083,1,11,0.7337843200774462,2020-09-15,1
13002,58.0,Male,East,Secondary,Salaried,667743.9749518825,294083.88465274806,Car,528.6725363882481,2,120,0.36851925923867135,2022-08-15,1
13003,34.0,Female,East,Post-Graduate,Self-Employed,820337.0838107499,482438.20745756687,Other,638.8751801020952,2,87,0.28213182481096566,2018-08-12,0
13004,56.0,Male,West,Post-Graduate,Salaried,716734.513140781,111440.61715085394,Education,,3,156,0.5044525666041105,2021-04-11,0
13005,28.0,Female,West,Primary,Salaried,920295.8891237937,433949.2817853638,Other,686.7188912899253,7,94,0.1067460308050733,2019-12-17,1
13006,55.0,Female,East,Primary,Salaried,,433196.8573483757,Home,629.173639135651,5,58,0.7911145426128867,2020-01-29,1
13007,39.0,Male,North,Secondary,Self-Employed,767857.6908065391,164885.40798419074,Business,666.4596075804243,2,121,0.30907996906631824,2021-04-21,0
13008,50.0,Male,North,Secondary,Self-Employed,875678.6225698255,197918.99795042246,Education,476.0079238953434,1,46,0.8381974484584943,2020-10-19,1
13009,34.0,Male,North,Graduate,Self-Employed,177103.4359510594,107263.34545587303,Car,592.0161466762216,2,189,0.6422053950151148,2023-03-30,1
13010,,Female,South,Primary,Salaried,498305.1655974939,376557.6273932501,Other,694.0922920531149,1,69,0.5389190614133768,2022-01-18,1
13011,45.0,Female,North,Graduate,Salaried,694766.9741261116,50000.0,Other,,1,51,0.7450043435262717,2022-05-08,0
13012,,Male,West,Graduate,Salaried,830149.3935440204,333481.7719282023,Car,711.1674119662376,1,16,0.8946051785204736,2020-08-19,0
13013,44.0,Female,North,Secondary,Unemployed,660885.2063032741,185427.26963097893,Other,720.1488820348301,3,51,0.30096721003872623,2020-05-21,0
13014,34.0,Male,West,Graduate,Salaried,,152353.98712928343,Home,672.6500143613675,3,194,0.38407688986533783,2022-12-16,0
13015,46.0,Male,South,Secondary,Salaried,,50000.0,Education,398.59830439089586,0,25,0.4875396405258663,2019-11-22,1
13016,58.0,Male,West,Primary,Self-Employed,291280.6305842001,167065.22013808464,Other,683.6462446237456,2,124,0.5315821202621723,2023-02-17,0
13017,43.0,Male,West,Graduate,Salaried,798671.7618018603,514471.3754775879,Car,601.3348910253428,3,162,0.5423764987358841,2021-01-26,1
13018,42.0,Male,West,Post-Graduate,Self-Employed,571750.341902067,192120.35066770183,Car,611.3408758700274,3,175,0.5391780038771438,2022-07-20,0
13019,39.0,Male,North,Secondary,Self-Employed,390553.37730541837,362971.18814265565,Education,612.7927673551629,2,53,0.762593293605343,2021-05-02,1
13020,23.0,Female,East,Secondary,Self-Employed,,136367.7944863976,Home,679.177716753058,2,47,0.42368051062599976,2019-07-11,0
13021,62.0,Female,West,Secondary,Salaried,786720.7671665598,453888.9097236289,Education,503.0168310820717,1,54,0.10877696600261651,2019-01-19,1
13022,39.0,Male,North,Secondary,,762787.0778263297,390756.97286665963,Other,478.40832771372095,4,167,0.8005549225504038,2021-10-13,1
13023,29.0,Male,North,Secondary,Salaried,998319.1264185887,265837.8785352628,Home,526.1913792115381,1,153,0.629801748946891,2019-02-28,1
13024,48.0,Male,North,Graduate,Salaried,,334761.896796052,Home,741.9538381326614,1,141,0.25158522155419494,2022-10-13,1
13025,40.0,Male,East,Primary,,953362.1839041185,347639.8918610998,Car,606.2826558341714,0,103,0.12368071668204283,2019-01-25,0
13026,27.0,Female,East,Post-Graduate,Salaried,704627.7116972145,149846.94523658915,Home,700.5492984663936,2,44,0.35262388581374293,2020-08-04,0
13027,34.0,Male,East,Primary,Self-Employed,452588.289525697,177984.78286185404,Other,697.9939033288571,1,70,0.19955818712125312,2022-09-01,0
13028,29.0,Male,East,Post-Graduate,Salaried,598251.9373740341,437687.16649352433,Other,689.676936610639,1,142,0.8174604019166081,2020-07-31,1
13029,39.0,Male,South,Post-Graduate,Self-Employed,646646.1186198312,532000.7616829864,Other,702.6693767792813,3,118,0.3222930764574448,2021-03-14,1
13030,34.0,Male,East,Graduate,Salaried,878179.0557557894,322026.8289823541,Business,597.7726002188151,2,87,0.6645328722794404,2020-07-07,1
13031,58.0,Male,East,Primary,Salaried,262497.17531836557,403893.112402178,Home,716.8811947082115,4,137,0.6263913302876036,2019-07-06,1
13032,56.0,Female,East,Graduate,,162882.833133873,480676.7681670968,Home,,0,178,0.6711799462194941,2023-02-08,1
13033,60.0,Male,West,Graduate,Self-Employed,403109.6009164294,251295.24438419528,Other,491.3823241501168,2,50,0.5240338069923718,2022-03-14,1
13034,37.0,Male,West,Post-Graduate,Salaried,583066.0915717334,288520.8122162814,Car,655.9409730133706,1,113,0.6837446234465673,2019-02-25,0
13035,50.0,Female,East,Graduate,Salaried,778608.1936131984,407151.42523194256,Home,635.0672064432732,3,37,0.5099136854999448,2023-03-09,0
13036,29.0,Female,South,Secondary,Salaried,485541.5874610585,627520.9686296382,Business,696.2883641968012,1,147,0.4020857308859094,2021-01-13,1
13037,53.0,Female,West,Graduate,,,412376.16451140976,Home,,2,127,0.7867529271197394,2019-11-29,0
13038,45.0,Female,North,Post-Graduate,Self-Employed,1000784.4829566949,345540.1310335809,Education,626.0339512485286,2,134,0.46698096181037696,2020-07-05,0
13039,34.0,Male,West,Graduate,Self-Employed,175182.72976234357,211947.0322303343,Business,,1,189,0.5544296687657901,2020-07-11,1
13040,31.0,Female,North,Post-Graduate,Salaried,565990.17184598,291302.4332260969,Car,710.777666976103,1,123,0.47200426649392024,2020-06-25,0
13041,55.0,Female,West,Graduate,Salaried,1204866.5592432292,403128.08419372863,Business,654.0642120672455,3,169,0.720398929236618,2022-04-24,0
13042,61.0,Male,East,Graduate,Salaried,422320.182378047,387105.7616882359,Business,538.1449517394042,2,54,0.5318032308827271,2022-10-24,1
13043,34.0,Female,West,Graduate,Unemployed,395778.4016375703,210067.4022194447,Home,,1,25,0.47662326363846985,2022-09-23,0
13044,50.0,Female,East,Graduate,Salaried,730265.4390794006,496499.8182349985,Business,564.6749382282719,2,99,0.306260285729791,2020-11-17,1
13045,61.0,Male,East,Secondary,Self-Employed,467559.521687299,496669.67652564554,Other,484.7091853760927,1,44,0.8292333950966284,2020-05-01,1
13046,24.0,Male,West,Graduate,Self-Employed,868946.216838338,283356.91727297864,Business,609.3383856165074,1,114,0.7905361658593272,2018-06-24,0
13047,24.0,Male,North,Graduate,,1218771.2264071,342033.9612287762,Home,615.5253358397114,2,154,0.4451949284418796,2021-06-14,0
13048,48.0,Male,North,Secondary,Unemployed,618683.2951349992,203884.64035494416,Other,752.9716534818346,0,121,0.6277755245302903,2019-07-13,0
13049,28.0,Male,West,Secondary,Salaried,1284425.1170601347,178697.17028752167,Car,747.3508998436484,4,179,0.5064905096275352,2021-02-07,1
13050,22.0,Female,East,Graduate,Unemployed,486765.91644979076,352065.73283782933,Education,716.9196154721602,4,159,0.24094669792691745,2019-05-01,1
13051,,Female,North,Graduate,Self-Employed,558092.3087746139,182924.5887124946,Business,641.2165846303793,1,187,0.4008233029222368,2021-11-12,0
13052,42.0,Male,South,Primary,Salaried,360037.3808027394,397272.11851369106,Other,642.5890136297152,3,30,0.7825741674245624,2021-04-27,1
13053,61.0,Female,East,Graduate,Self-Employed,487469.1985408114,240441.08443277987,Other,705.5330861485136,0,55,0.7379504398267388,2021-07-21,0
13054,36.0,Male,West,Post-Graduate,Self-Employed,540324.3183745526,457524.6451235864,Car,714.3262178966738,1,66,0.1819930334514715,2022-09-10,1
13055,49.0,Male,East,Secondary,Self-Employed,,287158.3211106223,Car,685.6452599109646,1,14,0.16025707918301793,2022-03-12,0
13056,50.0,Female,South,Secondary,Salaried,288482.3589902308,50000.0,Education,700.8561361109722,3,61,0.7828133932934702,2019-08-28,0
13057,32.0,Female,South,Post-Graduate,Self-Employed,470614.5799683004,244177.39270624777,Education,643.2136040347933,2,168,0.8194465640956062,2023-05-10,0
13058,55.0,Female,North,Post-Graduate,,476952.24609514256,316030.84593159705,Home,621.7827127650374,0,170,0.3353865158718741,2022-06-15,1
13059,31.0,Female,South,Secondary,Self-Employed,823386.2227430542,50000.0,Education,427.9638938607685,0,184,0.3794292188320053,2018-09-02,1
13060,41.0,Female,East,Primary,Unemployed,629161.1505764101,53861.691357280186,Education,615.9933962289324,4,140,0.3686422453236269,2019-05-28,1
13061,41.0,Female,North,Secondary,Self-Employed,629206.0348479475,271862.08206583,Other,577.7387554699073,1,62,0.2015747052274766,2018-02-04,1
13062,25.0,Male,South,Graduate,,620814.1202446049,450688.34284987627,Business,659.7478120628783,1,92,0.6960084858332614,2018-09-18,1
13063,40.0,Female,North,Primary,Self-Employed,163846.19787987665,394708.5485567897,Business,582.3639776396749,0,193,0.3960688022005223,2022-07-10,1
13064,,Other,North,Graduate,Salaried,1001820.2966100725,297833.5258680716,Education,663.7294277798917,2,27,0.7689817201165771,2021-07-09,0
13065,23.0,Female,West,Secondary,,368765.3968473317,172103.43572943212,Home,463.53964033571634,1,165,0.8028154014834297,2020-12-19,1
13066,64.0,Male,North,Post-Graduate,Self-Employed,822518.9673800368,164801.8534604588,Home,553.6193306693286,4,152,0.8302347540789363,2018-04-10,1
13067,53.0,Female,North,Secondary,Salaried,543706.9717218862,397367.6832569173,Business,578.4851274975864,1,59,0.7543536904507788,2022-07-27,1
13068,29.0,Female,South,Graduate,Salaried,447137.1831892553,329727.9328236424,Car,545.006324045072,2,170,0.731128583358074,2021-06-13,1
13069,,Male,East,Post-Graduate,Self-Employed,860925.8788284272,428160.93361257046,Other,,2,37,0.45959035046735364,2019-11-03,0
13070,24.0,Other,East,Secondary,Salaried,301579.91850522294,480600.0528530789,Education,447.0726000640486,0,55,0.12155797675120752,2023-05-13,1
13071,55.0,Male,South,Secondary,Self-Employed,322731.731869088,231894.81420301882,Other,717.5401693558285,3,122,0.1896500926830556,2021-07-02,1
13072,37.0,Male,East,Graduate,Salaried,639369.0453921151,366017.8541933516,Education,749.6012376642152,1,125,0.5247002851228031,2020-01-19,0
13073,54.0,Female,North,Secondary,Salaried,646811.8454046944,385821.8565421677,Education,605.8515102293592,3,81,0.3880204267976234,2019-08-30,0
13074,44.0,Male,West,Graduate,Self-Employed,804875.2043591331,195388.31511162897,Business,683.201547562737,3,129,0.7632654245215762,2018-02-09,0
13075,52.0,Male,North,Primary,Self-Employed,779139.7033452785,203249.2628841598,Other,711.0456690934143,2,122,0.5505119123610003,2021-06-14,0
13076,21.0,Female,North,Primary,Salaried,,408413.0507969378,Other,663.5666161513891,2,103,0.17906688938705467,2021-06-13,1
13077,28.0,Female,West,Post-Graduate,Self-Employed,626116.6274575775,300260.0927136158,Car,473.443714874404,4,10,0.4828248770994733,2020-03-20,1
13078,43.0,Male,South,Graduate,Salaried,563683.1006295936,169067.66638444044,Car,690.7111484375098,6,192,0.7575704643411955,2018-03-15,1
13079,60.0,Other,North,Graduate,Self-Employed,954460.5485330503,177130.47023995395,Other,747.1139268839212,2,67,0.7904649280110311,2020-01-05,0
13080,32.0,Female,North,Secondary,Salaried,354486.92241490993,107425.28366567456,Car,850.0,3,158,0.2328458421329078,2020-06-22,0
13081,32.0,Female,South,Primary,Salaried,607911.4504633921,246261.78178574654,Car,,0,65,0.18023980269197565,2020-05-08,1
13082,35.0,Female,North,Graduate,Salaried,792381.1550996673,145663.89271409984,Education,632.7700680773659,0,79,0.4095924687813379,2018-01-29,0
13083,61.0,Female,North,Secondary,Salaried,877492.508071088,315333.6148407311,Business,647.163143719682,1,154,0.15241235645584217,2022-01-07,0
13084,39.0,Male,East,Secondary,Salaried,433066.8163049033,642181.5520487172,Education,640.0374082953774,3,87,0.6810876087128863,2020-04-25,1
13085,46.0,Male,South,Primary,,357368.4872723239,369052.7615699645,Car,482.6525043150052,2,144,0.45802615343681985,2020-11-12,1
13086,49.0,Female,North,Secondary,Unemployed,289639.12038422714,460066.35606416245,Education,760.1968384423515,3,88,0.2585782042039615,2019-05-31,1
13087,42.0,Female,North,Graduate,,514261.23851878196,360095.67797957774,Education,749.678156069267,1,81,0.1819751450986499,2018-09-01,1
13088,60.0,Male,West,Graduate,Salaried,663545.1310445688,52603.72090973414,Home,687.6608276501508,4,197,0.8418816556315087,2019-06-30,1
13089,41.0,Female,West,Graduate,,481954.8859790343,318982.7957822537,Education,607.4521447599623,4,185,0.134447868794571,2019-09-09,1
13090,58.0,Female,West,Graduate,,774800.4583872106,197601.02193714248,Education,628.4466632599124,1,19,0.17830271397422603,2022-08-29,0
